internal_transfer_id,operation_type,transfer_reference,scheduled_date,effective_date,created_date,updated_date,back_order,source_document,transfer_state,source_location,destination_location,transfer_amount
155,Receipts,WH/IN/05042,2020-07-13 01:35:18.000000,2020-07-12 23:32:08.000000,2020-07-08 03:32:57.712703,2020-07-12 23:32:07.667953,,PO04041,done,Partner Locations/Vendors,WH/Input,
164,Pick Components,WH/PC/00015,2020-07-08 23:49:40.000000,2020-07-09 00:18:40.000000,2020-07-09 00:13:34.104626,2020-07-09 00:18:40.177186,,MO/03012,done,WH/Stock,WH/WIP,
11895,Pick Components,WH/PC/01998,2022-09-15 00:34:30.000000,2022-09-15 00:52:38.000000,2022-09-15 00:35:00.267168,2022-09-15 00:53:19.301384,,MO/04789,done,WH/Stock,WH/WIP,
129,Receipts,WH/IN/05034,2020-07-10 02:06:11.000000,2020-07-09 00:56:40.000000,2020-07-07 04:36:10.437127,2020-07-09 00:56:39.779147,,PO04037,done,Partner Locations/Vendors,WH/Input,563.0
120,Goods Inwards Inspection,WH/GI/29,2020-07-02 00:47:50.000000,,2020-07-07 04:04:34.605245,2020-07-09 01:42:46.743332,,PO04006,assigned,WH/Input,WH/Stock,
153,Pick Components,WH/PC/00014,2020-07-08 03:27:20.000000,2020-07-09 22:39:20.000000,2020-07-08 03:28:03.727649,2020-07-09 22:39:19.226439,,MO/03011,done,WH/Stock,WH/WIP,
169,Receipts,WH/IN/05046,2020-07-09 01:36:57.000000,2020-07-09 01:43:22.000000,2020-07-09 01:38:29.275230,2020-07-09 01:43:21.977051,,PO04006,done,Partner Locations/Vendors,WH/Input,
1465,Receipts,WH/IN/05417,2020-11-22 22:53:34.000000,2020-11-20 04:20:52.000000,2020-10-26 23:58:21.393464,2020-11-20 04:20:51.534844,,PO04340,done,Partner Locations/Vendors,WH/Input,1158.0
929,Pick Components,WH/PC/00129,2020-09-13 22:31:54.000000,2020-09-14 01:35:11.000000,2020-09-13 22:32:11.811863,2020-09-14 01:35:10.478205,,MO/03129,done,WH/Stock,WH/WIP,
243,Pick Components,WH/PC/00019,2020-07-13 01:41:46.000000,2020-07-13 01:47:33.000000,2020-07-13 01:42:01.422191,2020-07-13 01:47:32.709342,,MO/03019,done,WH/Stock,WH/WIP,
11908,Receipts,WH/IN/10217,2022-09-15 03:13:53.000000,2022-09-19 04:26:29.000000,2022-09-15 06:09:46.479523,2022-09-19 04:26:29.213786,,PO07933,done,Partner Locations/Vendors,WH/Input,
190,Receipts,WH/IN/05052,2020-08-13 00:20:37.000000,2020-07-10 00:59:32.000000,2020-07-09 05:58:17.615969,2020-07-10 00:59:30.845881,,PO04047,done,Partner Locations/Vendors,WH/Input,6160.0
100,Receipts,WH/IN/05022,2020-07-23 00:44:23.000000,2020-07-10 00:21:06.000000,2020-07-07 02:03:04.055676,2020-07-10 00:21:06.052252,,PO04005,done,Partner Locations/Vendors,WH/Input,447.4
101,Goods Inwards Inspection,WH/GI/22,2020-07-23 00:44:23.000000,,2020-07-07 02:03:04.055676,2020-07-10 00:27:27.592719,,PO04005,confirmed,WH/Input,WH/Stock,
11936,Receipts,WH/IN/10232,2022-09-19 13:01:51.000000,,2022-09-19 21:42:34.678908,2022-09-19 21:42:34.678908,,PO07946,assigned,Partner Locations/Vendors,WH/Input,
234,Pick Components,WH/PC/00018,2020-07-12 23:51:40.000000,2020-07-13 01:44:42.000000,2020-07-12 23:53:53.927860,2020-07-13 01:44:42.140135,,MO/03018,done,WH/Stock,WH/WIP,
11935,Goods Inwards Inspection,WH/GI/1148,2022-10-17 03:21:36.000000,,2022-09-19 05:48:52.037173,2022-09-19 22:25:17.362367,,PO07945,cancel,WH/Input,WH/Stock,
173,Goods Inwards Inspection,WH/GI/47,2020-07-09 01:49:23.000000,,2020-07-09 02:04:55.019800,2020-07-09 23:17:57.917160,,PO04052,assigned,WH/Input,WH/Stock,
11942,Pick Components,WH/PC/02012,2022-09-20 01:25:15.000000,2022-09-20 01:37:17.000000,2022-09-20 01:26:06.931214,2022-09-20 01:37:16.449999,,MO/04803,done,WH/Stock,WH/WIP,
778,Goods Inwards Inspection,WH/GI/202,2020-08-27 04:14:18.000000,,2020-08-27 04:14:37.975225,2020-11-19 02:58:10.713442,,PO04119,confirmed,WH/Input,WH/Stock,
170,Receipts,WH/IN/05047,2020-07-22 00:15:49.000000,2020-07-12 23:24:45.000000,2020-07-09 01:42:24.079320,2020-07-12 23:24:44.622152,,PO04046,done,Partner Locations/Vendors,WH/Input,
205,Receipts,WH/IN/05054,2020-07-15 00:37:06.000000,2020-07-12 23:35:33.000000,2020-07-10 00:44:34.255550,2020-07-12 23:35:32.821834,,PO04055,done,Partner Locations/Vendors,WH/Input,
305,Receipts,WH/IN/05094,2020-07-17 03:16:14.000000,,2020-07-15 05:26:27.724372,2020-07-21 02:09:42.827343,,PO04081,cancel,Partner Locations/Vendors,WH/Input,
460,Receipts,WH/IN/05141,2020-07-27 02:41:13.000000,2020-08-26 23:20:09.000000,2020-07-27 05:37:49.291715,2020-08-26 23:20:08.611359,,PO04117,done,Partner Locations/Vendors,WH/Input,
71,Goods Inwards Inspection,WH/GI/15,2020-07-08 23:34:21.000000,2020-11-26 04:56:08.000000,2020-07-06 04:13:56.275367,2020-11-26 04:56:08.761520,,PO04019,done,WH/Input,WH/Stock,
231,Receipts,WH/IN/05065,2020-07-22 00:12:50.000000,2020-07-16 01:02:38.000000,2020-07-12 23:24:44.622152,2020-07-16 01:02:38.583061,WH/IN/05047,PO04046,done,Partner Locations/Vendors,WH/Input,
212,Receipts,WH/IN/05057,2020-08-13 00:37:34.000000,2020-07-10 01:12:45.000000,2020-07-10 01:10:38.173878,2020-07-10 01:12:44.388411,,PO04048,done,Partner Locations/Vendors,WH/Input,2720.0
11943,Receipts,WH/IN/10236,2022-09-20 02:55:36.000000,2022-09-20 03:29:10.000000,2022-09-20 03:26:15.530595,2022-09-20 03:29:10.153842,WH/IN/10181,PO07910,done,Partner Locations/Vendors,WH/Input,
225,Pick Components,WH/PC/00016,2020-07-10 05:53:02.000000,,2020-07-10 05:53:17.695738,2020-07-12 23:50:48.681363,,MO/03013,cancel,WH/Stock,WH/WIP,
226,Store Finished Product,WH/SFP/00011,2020-07-10 06:53:14.000000,,2020-07-10 05:53:17.695738,2020-07-12 23:50:53.100214,,MO/03013,cancel,WH/Stock/Finished Goods,WH/Stock,
160,Goods Inwards Inspection,WH/GI/44,2020-07-13 04:56:20.000000,2020-11-26 05:04:32.000000,2020-07-08 05:46:38.593173,2020-11-26 05:04:32.327641,,PO04045,done,WH/Input,WH/Stock,
204,Goods Inwards Inspection,WH/GI/53,2020-07-24 00:28:33.000000,2020-11-26 05:06:08.000000,2020-07-10 00:42:01.685120,2020-11-26 05:06:08.067113,,PO04054,done,WH/Input,WH/Stock,
215,Goods Inwards Inspection,WH/GI/57,2020-07-10 01:18:27.000000,,2020-07-10 01:18:27.469808,2020-07-10 01:18:44.587611,,PO04029,cancel,WH/Input,WH/Stock,
206,Goods Inwards Inspection,WH/GI/54,2020-07-15 00:37:06.000000,2020-11-26 05:07:40.000000,2020-07-10 00:44:34.255550,2020-11-26 05:07:40.747487,,PO04055,done,WH/Input,WH/Stock,
214,Receipts,WH/IN/05058,2020-08-13 00:37:34.000000,2020-07-12 23:52:04.000000,2020-07-10 01:12:44.388411,2020-07-12 23:52:03.094001,WH/IN/05057,PO04048,done,Partner Locations/Vendors,WH/Input,3060.0
216,Receipts,WH/GI/58,2020-07-10 01:19:35.000000,,2020-07-10 01:19:35.146211,2020-07-10 01:20:08.718352,,PO04029,cancel,Partner Locations/Vendors,WH/Input,
232,Pick Components,WH/PC/00017,2020-07-12 23:51:40.000000,,2020-07-12 23:51:57.779028,2020-07-12 23:53:20.067853,,MO/03016,cancel,WH/Stock,WH/WIP,
11937,Receipts,WH/IN/10233,2022-09-19 21:11:47.000000,,2022-09-19 23:05:20.402642,2022-09-20 03:43:11.563588,,PO07947,cancel,Partner Locations/Vendors,WH/Input,
11991,Receipts,WH/IN/10275,2022-08-31 01:39:21.000000,2022-09-26 22:56:03.000000,2022-09-26 22:53:57.368054,2022-09-26 22:56:02.497860,WH/IN/10168,PO07846,done,Partner Locations/Vendors,WH/Input,
211,Receipts,WH/IN/05056,2020-08-13 00:20:37.000000,2020-07-10 01:21:06.000000,2020-07-10 00:59:30.845881,2020-07-10 01:21:05.764601,WH/IN/05052,PO04047,done,Partner Locations/Vendors,WH/Input,1290.0
220,Receipts,WH/IN/05061,2020-07-03 01:15:04.000000,2020-07-13 00:04:49.000000,2020-07-10 01:23:43.395284,2020-07-13 00:04:48.472876,,PO04057,done,Partner Locations/Vendors,WH/Input,429.6
218,Receipts,WH/IN/05059,2020-08-06 00:20:37.000000,2020-07-10 01:37:20.000000,2020-07-10 01:21:05.764601,2020-07-10 01:37:19.620763,WH/IN/05056,PO04047,done,Partner Locations/Vendors,WH/Input,3600.0
221,Goods Inwards Inspection,WH/GI/60,2020-07-03 01:15:04.000000,,2020-07-10 01:23:43.395284,2020-07-13 00:06:15.693793,,PO04057,confirmed,WH/Input,WH/Stock,
11820,Receipts,WH/IN/10169,2022-09-12 00:26:01.000000,,2022-09-09 01:42:47.416762,2022-09-09 02:04:00.960963,,PO07903,cancel,Partner Locations/Vendors,WH/Input,
219,Receipts,WH/IN/05060,2020-07-10 01:21:55.000000,2020-07-10 01:28:19.000000,2020-07-10 01:22:16.149185,2020-07-10 01:28:18.692483,,PO04029,done,Partner Locations/Vendors,WH/Input,
11989,Pick Components,WH/PC/02014,2022-09-26 07:25:14.000000,,2022-09-26 07:25:32.432829,2022-09-26 07:31:11.340579,,MO/04805,cancel,WH/Stock,WH/WIP,
209,Receipts,WH/IN/05055,2020-08-07 00:31:49.000000,2020-07-10 01:33:12.000000,2020-07-10 00:57:17.770859,2020-07-10 01:33:11.992892,,PO04056,done,Partner Locations/Vendors,WH/Input,540.0
56,Store Finished Product,WH/SFP/00004,2020-07-06 03:31:04.000000,,2020-07-06 02:31:11.541697,2020-07-10 05:38:19.366386,,MO/03005,cancel,WH/Stock/Finished Goods,WH/Stock,
222,Receipts,WH/IN/05062,2020-08-13 00:20:37.000000,2020-07-10 02:05:54.000000,2020-07-10 01:37:19.620763,2020-07-10 02:05:53.082155,WH/IN/05059,PO04047,done,Partner Locations/Vendors,WH/Input,7920.0
398,Pick Components,WH/PC/00043,2020-07-21 22:03:39.000000,2020-07-21 22:12:56.000000,2020-07-21 22:04:26.287339,2020-07-21 22:12:55.939427,,MO/03041,done,WH/Stock,WH/WIP,
11928,Pick Components,WH/PC/02008,2022-09-19 03:13:01.000000,2022-09-19 03:20:49.000000,2022-09-19 03:13:48.632809,2022-09-19 03:20:46.582536,,MO/04799,done,WH/Stock,WH/WIP,
5906,Pick Components,WH/PC/01122,2021-07-02 03:14:59.000000,2021-07-02 03:23:17.000000,2021-07-02 03:16:28.770466,2021-07-02 03:23:16.427695,,MO/04005,done,WH/Stock,WH/WIP,
264,Receipts,WH/IN/05075,2020-07-13 00:39:03.000000,2020-09-21 01:18:09.000000,2020-07-13 04:46:02.195301,2020-09-21 01:18:09.395984,,PO04066,done,Partner Locations/Vendors,WH/Input,
238,Receipts,WH/IN/05068,2020-07-24 00:25:44.000000,2020-07-14 01:29:06.000000,2020-07-13 00:53:13.701849,2020-07-14 01:29:05.736527,,PO04063,done,Partner Locations/Vendors,WH/Input,
1297,Receipts,WH/IN/05374,2020-10-18 22:43:35.000000,2020-10-15 02:27:06.000000,2020-10-13 09:43:05.877613,2020-10-15 02:27:06.467605,,PO04301,done,Partner Locations/Vendors,WH/Input,
266,Receipts,WH/IN/05076,2020-08-07 03:25:00.000000,2020-09-23 05:20:56.000000,2020-07-13 04:46:18.580137,2020-09-23 05:20:56.271369,,PO04075,done,Partner Locations/Vendors,WH/Input,
11785,Delivery Orders,WH/OUT/00208,2022-09-06 23:40:08.000000,,2022-09-06 23:40:07.995060,2022-09-16 01:45:12.540365,,SO00110,cancel,WH/Stock,Partner Locations/Customers,
246,Pick Components,WH/PC/00020,2020-07-13 02:06:38.000000,2020-07-13 02:44:05.000000,2020-07-13 02:09:36.110768,2020-07-13 02:44:04.009067,,MO/03020,done,WH/Stock,WH/WIP,
125,Receipts,WH/IN/05032,2020-08-06 01:37:12.000000,2020-07-14 04:33:12.000000,2020-07-07 04:09:37.624306,2020-07-14 04:33:11.472074,,PO04009,done,Partner Locations/Vendors,WH/Input,903.0
11915,Receipts,WH/IN/10223,2022-09-15 05:38:41.000000,2022-09-16 05:20:14.000000,2022-09-15 23:57:29.936481,2022-09-16 05:20:13.880185,,PO07940,done,Partner Locations/Vendors,WH/Input,
261,Goods Inwards Inspection,WH/GI/67,2020-07-13 00:26:21.000000,,2020-07-13 04:45:32.636131,2020-07-22 00:06:42.259645,,PO04062,confirmed,WH/Input,WH/Stock,
270,Receipts,WH/IN/05078,2020-07-20 00:45:03.000000,2020-08-13 06:45:13.000000,2020-07-13 04:48:02.897760,2020-08-13 06:45:13.617686,,PO04069,done,Partner Locations/Vendors,WH/Input,
1089,Pick Components,WH/PC/00153,2020-09-27 22:22:08.000000,,2020-09-27 22:23:03.655245,2020-09-29 03:06:47.732569,,MO/03155,cancel,WH/Stock,WH/WIP,
309,Pick Components,WH/PC/00026,2020-07-15 22:27:23.000000,2020-07-15 22:44:12.000000,2020-07-15 22:27:56.807758,2020-07-15 22:44:11.198243,,MO/03026,done,WH/Stock,WH/WIP,
501,Receipts,WH/IN/05148,2020-08-14 04:09:19.000000,2020-08-26 00:34:41.000000,2020-07-30 05:33:32.547868,2020-08-26 00:34:40.709557,,PO04124,done,Partner Locations/Vendors,WH/Input,
252,Pick Components,WH/PC/00022,2020-07-13 03:43:33.000000,2020-07-13 03:48:01.000000,2020-07-13 03:43:51.146099,2020-07-13 03:48:00.644636,,MO/03022,done,WH/Stock,WH/WIP,
253,Receipts,WH/IN/05070,2020-07-08 03:05:31.000000,2020-07-13 03:51:47.000000,2020-07-13 03:44:03.318767,2020-07-13 03:51:47.107644,,PO04074,done,Partner Locations/Vendors,WH/Input,
54,Goods Inwards Inspection,WH/GI/10,2020-07-07 23:26:32.000000,2020-11-11 00:56:05.000000,2020-07-06 02:14:36.892550,2020-11-11 00:56:05.789706,,PO04018,done,WH/Input,WH/Stock,
143,Receipts,WH/IN/05039,2020-08-06 00:23:43.000000,2020-07-14 05:24:37.000000,2020-07-07 11:52:56.834137,2020-07-14 05:24:36.078751,,PO04001,done,Partner Locations/Vendors,WH/Input,3420.0
239,Goods Inwards Inspection,WH/GI/62,2020-07-24 00:25:44.000000,2020-11-26 05:09:16.000000,2020-07-13 00:53:13.701849,2020-11-26 05:09:16.628117,,PO04063,done,WH/Input,WH/Stock,
273,Goods Inwards Inspection,WH/GI/73,2020-07-27 00:30:50.000000,,2020-07-13 04:48:21.373191,2020-08-26 03:17:29.094819,,PO04064,confirmed,WH/Input,WH/Stock,
292,Receipts,WH/IN/05089,2020-08-06 00:23:43.000000,2020-07-14 05:31:01.000000,2020-07-14 05:24:36.078751,2020-07-14 05:31:00.097589,WH/IN/05039,PO04001,done,Partner Locations/Vendors,WH/Input,950.0
240,Receipts,WH/IN/05069,2020-07-31 01:49:41.000000,,2020-07-13 00:53:21.935946,2020-09-04 02:55:13.815628,,PO04070,cancel,Partner Locations/Vendors,WH/Input,
275,Goods Inwards Inspection,WH/GI/74,2020-07-17 02:37:38.000000,2020-11-05 03:31:59.000000,2020-07-13 04:54:48.349774,2020-11-05 03:31:59.057993,,PO04072,done,WH/Input,WH/Stock,
254,Goods Inwards Inspection,WH/GI/64,2020-07-08 03:05:31.000000,2020-11-06 00:40:44.000000,2020-07-13 03:44:03.318767,2020-11-06 00:40:44.489585,,PO04074,done,WH/Input,WH/Stock,
122,Goods Inwards Inspection,WH/GI/30,2020-07-16 00:55:29.000000,,2020-07-07 04:05:52.525412,2020-08-12 23:53:37.190451,,PO04007,confirmed,WH/Input,WH/Stock,
280,Goods Inwards Inspection,WH/GI/75,2020-07-17 00:58:30.000000,2020-11-06 00:41:00.000000,2020-07-14 00:04:59.284312,2020-11-06 00:41:00.090688,,PO04073,done,WH/Input,WH/Stock,
320,Goods Inwards Inspection,WH/GI/85,2020-07-23 00:50:26.000000,2020-11-26 05:21:14.000000,2020-07-16 00:52:27.761311,2020-11-26 05:21:14.522084,,PO04086,done,WH/Input,WH/Stock,
361,Goods Inwards Inspection,WH/GI/95,2020-07-22 23:11:05.000000,2020-11-26 05:24:49.000000,2020-07-20 00:22:54.712172,2020-11-26 05:24:49.193197,,PO04094,done,WH/Input,WH/Stock,
286,Receipts,WH/IN/05085,2020-08-06 01:37:12.000000,2020-09-10 03:50:21.000000,2020-07-14 04:33:11.472074,2020-09-10 03:50:20.723102,WH/IN/05032,PO04009,done,Partner Locations/Vendors,WH/Input,2322.0
258,Receipts,WH/IN/05072,2020-08-17 00:16:44.000000,2020-07-13 05:17:11.000000,2020-07-13 04:45:14.560298,2020-07-13 05:17:09.577448,,PO04061,done,Partner Locations/Vendors,WH/Input,1828.5
260,Receipts,WH/IN/05073,2020-07-13 00:27:02.000000,2020-07-13 05:28:40.000000,2020-07-13 04:45:32.636131,2020-07-13 05:28:38.805187,,PO04062,done,Partner Locations/Vendors,WH/Input,386.0
121,Receipts,WH/IN/05030,2020-07-16 00:55:29.000000,2020-07-14 00:01:49.000000,2020-07-07 04:05:52.525412,2020-07-14 00:01:48.067668,,PO04007,done,Partner Locations/Vendors,WH/Input,3950.0
272,Receipts,WH/IN/05079,2020-07-27 00:30:50.000000,2020-07-14 00:28:55.000000,2020-07-13 04:48:21.373191,2020-07-14 00:28:54.291829,,PO04064,done,Partner Locations/Vendors,WH/Input,1470.0
233,Receipts,WH/IN/05066,2020-08-13 00:37:34.000000,2020-07-14 04:47:39.000000,2020-07-12 23:52:03.094001,2020-07-14 04:47:38.321591,WH/IN/05058,PO04048,done,Partner Locations/Vendors,WH/Input,340.0
304,Pick Components,WH/PC/00024,2020-07-15 01:45:50.000000,2020-07-15 01:58:38.000000,2020-07-15 01:46:21.354096,2020-07-15 01:58:37.443849,,MO/03024,done,WH/Stock,WH/WIP,
397,Pick Components,WH/PC/00042,2020-07-21 21:55:24.000000,2020-07-21 22:29:25.000000,2020-07-21 21:55:59.191565,2020-07-21 22:29:23.253685,,MO/03040,done,WH/Stock,WH/WIP,
517,Pick Components,WH/PC/00064,2020-08-02 22:01:33.000000,2020-08-03 00:35:35.000000,2020-08-02 22:02:09.249555,2020-08-03 02:59:34.073539,,MO/03062,done,WH/Stock,WH/WIP,
263,Goods Inwards Inspection,WH/GI/68,2020-07-20 00:35:36.000000,,2020-07-13 04:45:47.866128,2020-08-05 03:35:19.328376,,PO04065,confirmed,WH/Input,WH/Stock,
203,Receipts,WH/IN/05053,2020-07-24 00:28:33.000000,2020-07-19 23:10:57.000000,2020-07-10 00:42:01.685120,2020-07-19 23:10:57.111881,,PO04054,done,Partner Locations/Vendors,WH/Input,
236,Receipts,WH/IN/05067,2020-07-23 23:07:52.000000,2020-08-03 03:44:12.000000,2020-07-13 00:44:56.459509,2020-08-03 03:44:11.861405,,PO04067,done,Partner Locations/Vendors,WH/Input,
1466,Goods Inwards Inspection,WH/GI/337,2020-11-22 22:53:34.000000,2020-11-20 04:22:05.000000,2020-10-26 23:58:21.393464,2020-11-20 04:22:05.756262,,PO04340,done,WH/Input,WH/Stock,
679,Goods Inwards Inspection,WH/GI/167,2020-08-27 03:20:05.000000,2020-11-30 04:57:53.000000,2020-08-17 05:49:55.027028,2020-11-30 04:57:53.750974,,PO04168,done,WH/Input,WH/Stock,
104,Receipts,WH/IN/05024,2020-08-04 00:11:11.000000,2020-08-10 04:22:57.000000,2020-07-07 03:40:55.263731,2020-08-10 04:22:53.279947,,PO04034,done,Partner Locations/Vendors,WH/Input,2280.0
308,Pick Components,WH/PC/00025,2020-07-15 22:04:51.000000,,2020-07-15 22:06:16.853985,2020-07-15 22:42:29.524423,,MO/03025,cancel,WH/Stock,WH/WIP,
325,Receipts,WH/IN/05099,2020-07-27 04:11:34.000000,2020-07-30 03:24:21.000000,2020-07-16 04:21:11.664101,2020-07-30 03:24:21.021534,,PO04088,done,Partner Locations/Vendors,WH/Input,
293,Receipts,WH/IN/05090,2020-08-06 00:23:43.000000,2020-07-14 05:35:47.000000,2020-07-14 05:31:00.097589,2020-07-14 05:35:46.818605,WH/IN/05089,PO04001,done,Partner Locations/Vendors,WH/Input,10450.0
213,Goods Inwards Inspection,WH/GI/56,2020-08-13 00:37:34.000000,,2020-07-10 01:10:38.173878,2020-07-15 23:22:24.224971,,PO04048,confirmed,WH/Input,WH/Stock,
316,Goods Inwards Inspection,WH/GI/83,2020-09-25 00:10:36.000000,2020-11-06 00:43:26.000000,2020-07-16 00:51:35.418291,2020-11-06 00:43:26.047853,,PO04082,done,WH/Input,WH/Stock,
330,Goods Inwards Inspection,WH/GI/89,2020-07-02 04:28:48.000000,2020-11-06 00:44:02.000000,2020-07-16 04:46:25.670319,2020-11-06 00:44:02.133417,,PO04089,done,WH/Input,WH/Stock,
142,Goods Inwards Inspection,WH/GI/38,2020-08-31 00:26:55.000000,2020-07-16 23:56:25.000000,2020-07-07 11:52:14.319261,2020-07-16 23:56:21.919860,,PO04002,done,WH/Input,WH/Stock,
329,Receipts,WH/IN/05100,2020-07-02 04:28:48.000000,2020-07-17 02:36:50.000000,2020-07-16 04:46:25.670319,2020-07-17 02:36:50.250587,,PO04089,done,Partner Locations/Vendors,WH/Input,
331,Receipts,WH/IN/05101,2020-08-14 00:27:24.000000,2020-08-04 05:10:41.000000,2020-07-16 04:57:09.142528,2020-08-04 05:10:40.645267,,PO04084,done,Partner Locations/Vendors,WH/Input,
291,Goods Inwards Inspection,WH/GI/78,2020-07-31 01:34:03.000000,2020-11-26 05:12:19.000000,2020-07-14 05:03:46.856194,2020-11-26 05:12:19.090006,,PO04071,done,WH/Input,WH/Stock,
357,Receipts,WH/IN/05108,2020-07-13 04:07:27.000000,2020-07-22 01:14:55.000000,2020-07-19 23:31:41.445820,2020-07-22 01:14:55.539237,WH/IN/05103,PO04031,done,Partner Locations/Vendors,WH/Input,
319,Receipts,WH/IN/05097,2020-07-23 00:50:26.000000,2020-07-22 01:18:03.000000,2020-07-16 00:52:27.761311,2020-07-22 01:18:03.454896,,PO04086,done,Partner Locations/Vendors,WH/Input,
298,Receipts,WH/IN/05093,2020-07-23 02:17:59.000000,2020-07-30 02:38:44.000000,2020-07-14 06:25:42.488119,2020-07-30 02:38:44.527642,,PO04079,done,Partner Locations/Vendors,WH/Input,
267,Goods Inwards Inspection,WH/GI/70,2020-08-07 03:25:00.000000,2020-11-26 05:13:25.000000,2020-07-13 04:46:18.580137,2020-11-26 05:13:25.183671,,PO04075,done,WH/Input,WH/Stock,
297,Goods Inwards Inspection,WH/GI/80,2020-07-22 03:32:25.000000,2020-11-26 05:17:27.000000,2020-07-14 06:20:42.049537,2020-11-26 05:17:27.637958,,PO04080,done,WH/Input,WH/Stock,
332,Goods Inwards Inspection,WH/GI/90,2020-08-14 00:27:24.000000,2020-11-26 05:18:55.000000,2020-07-16 04:57:09.142528,2020-11-26 05:18:55.467864,,PO04084,done,WH/Input,WH/Stock,
324,Goods Inwards Inspection,WH/GI/87,2020-07-23 00:34:23.000000,2020-11-26 05:20:01.000000,2020-07-16 04:20:20.346214,2020-11-26 05:20:01.093838,,PO04085,done,WH/Input,WH/Stock,
326,Goods Inwards Inspection,WH/GI/88,2020-07-27 04:11:34.000000,2020-11-26 05:22:37.000000,2020-07-16 04:21:11.664101,2020-11-26 05:22:37.259310,,PO04088,done,WH/Input,WH/Stock,
359,Goods Inwards Inspection,WH/GI/94,2020-07-26 23:03:32.000000,2020-11-26 05:24:09.000000,2020-07-20 00:22:02.004088,2020-11-26 05:24:09.746361,,PO04093,done,WH/Input,WH/Stock,
303,Pick Components,WH/PC/00023,2020-07-15 01:34:50.000000,2020-07-15 01:57:27.000000,2020-07-15 01:35:16.144895,2020-07-15 01:57:26.613068,,MO/03023,done,WH/Stock,WH/WIP,
444,Goods Inwards Inspection,WH/GI/116,2020-07-27 06:36:15.000000,2020-11-26 05:50:24.000000,2020-07-24 06:42:58.327118,2020-11-26 05:50:24.253075,,PO04115,done,WH/Input,WH/Stock,
279,Receipts,WH/IN/05083,2020-07-17 02:56:46.000000,2020-07-16 02:07:41.000000,2020-07-14 00:04:59.284312,2020-07-16 02:07:41.446148,,PO04073,done,Partner Locations/Vendors,WH/Input,
315,Receipts,WH/IN/05095,2020-09-25 00:10:36.000000,2020-08-24 02:31:11.000000,2020-07-16 00:51:35.418291,2020-08-24 02:31:11.026772,,PO04082,done,Partner Locations/Vendors,WH/Input,
314,Pick Components,WH/PC/00027,2020-07-16 00:02:48.000000,2020-07-16 01:28:52.000000,2020-07-16 00:03:11.222485,2020-07-16 01:28:50.206567,,MO/03027,done,WH/Stock,WH/WIP,
262,Receipts,WH/IN/05074,2020-07-20 00:35:36.000000,2020-07-16 02:01:01.000000,2020-07-13 04:45:47.866128,2020-07-16 02:00:59.594459,,PO04065,done,Partner Locations/Vendors,WH/Input,3634.0
141,Receipts,WH/IN/05038,2020-08-31 00:26:55.000000,2020-07-16 02:19:06.000000,2020-07-07 11:52:14.319261,2020-07-16 02:18:58.604691,,PO04002,done,Partner Locations/Vendors,WH/Input,45000.0
388,Goods Inwards Inspection,WH/GI/104,2020-07-21 01:01:15.000000,2021-12-13 00:31:18.000000,2020-07-21 01:54:51.455800,2021-12-13 00:31:18.727039,,PO04101,done,WH/Input,WH/Stock,
352,Pick Components,WH/PC/00031,2020-07-19 22:32:28.000000,2020-07-19 22:39:44.000000,2020-07-19 22:33:12.705818,2020-07-19 22:39:44.117376,,MO/03030,done,WH/Stock,WH/WIP,
