serial_num,bom_prod_id,bom_ref,bom_id,active,bom_line_id,product_id,product_qty,default_code
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32763.0,9962.0,1.0,1009363-006
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32764.0,9366.0,2.0,1009369-001
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32765.0,9468.0,2.0,1009377-003
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32762.0,9463.0,2.0,1009361-002
1007275-001,7275,G5 Transceiver Sled,805,True,23108.0,7314.0,1.0,1006347-003
1007275-001,7275,G5 Transceiver Sled,805,True,23123.0,3945.0,1.0,1001367-002
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32768.0,9818.0,2.0,1009488-002
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32769.0,9611.0,1.0,1009614-001
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32770.0,9816.0,6.0,1009819-001
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32771.0,9924.0,1.0,1009927-001
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32772.0,10334.0,4.0,1010337-001
1009610-001,9610,NPI Rev2 - 20221019,1303,True,32187.0,9858.0,1.0,1009861-001
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32767.0,9862.0,0.0,1009380-002
1009861-001,9861,NPI - 20220816,1236,True,31212.0,9807.0,1.0,1009810-001
1008160-001,8160,PDM002 - GA,1081,True,27029.0,3483.0,0.0,1002384-001
1008160-001,8160,PDM002 - GA,1081,True,27028.0,7832.0,0.0,1007832-001
1008160-001,8160,PDM002 - GA,1081,True,27031.0,7578.0,1.0,1007578-001
1008160-001,8160,PDM002 - GA,1081,True,27023.0,3461.0,1.0,1001110-001
1008160-001,8160,PDM002 - GA,1081,True,27020.0,3386.0,1.0,1002347-003
1008160-001,8160,PDM002 - GA,1081,True,27032.0,8488.0,1.0,1007678-003
1008160-001,8160,PDM002 - GA,1081,True,27025.0,3163.0,5.0,1002217-001
1008160-001,8160,PDM002 - GA,1081,True,27021.0,7026.0,1.0,1002345-006
1008160-001,8160,PDM002 - GA,1081,True,27019.0,4183.0,1.0,1004967-001
1008160-001,8160,PDM002 - GA,1081,True,27026.0,3166.0,2.0,1002218-001
1008160-001,8160,PDM002 - GA,1081,True,27018.0,7271.0,1.0,1001147-037
1008160-001,8160,PDM002 - GA,1081,True,27027.0,3164.0,3.0,1002150-001
1008160-001,8160,PDM002 - GA,1081,True,27022.0,3580.0,2.0,1005765-001
1007004-001,7004,NPI005 - Active,1056,True,26674.0,7549.0,1.0,1007222-002
1007004-001,7004,NPI005 - Active,1056,True,26682.0,9092.0,2.0,1009095-001
1007004-001,7004,NPI005 - Active,1056,True,26679.0,2945.0,6.0,1005844-001
1007004-001,7004,NPI005 - Active,1056,True,26681.0,7465.0,1.0,1007465-001
1007004-001,7004,NPI005 - Active,1056,True,26678.0,8869.0,4.0,1008872-001
1007004-001,7004,NPI005 - Active,1056,True,26676.0,9091.0,4.0,1009094-001
1007004-001,7004,NPI005 - Active,1056,True,26672.0,8344.0,1.0,1006385-005
1007004-001,7004,NPI005 - Active,1056,True,26673.0,8246.0,1.0,1007020-003
1007004-001,7004,NPI005 - Active,1056,True,26675.0,3035.0,8.0,1004964-001
1007004-001,7004,NPI005 - Active,1056,True,26671.0,8345.0,1.0,1007179-002
1007004-001,7004,NPI005 - Active,1056,True,26677.0,7250.0,1.0,1007250-001
1007004-001,7004,NPI005 - Active,1056,True,27540.0,8643.0,1.0,1008643-001
1007004-001,7004,NPI005 - Active,1056,True,26666.0,2914.0,1.0,1003692-001
1007004-001,7004,NPI005 - Active,1056,True,26667.0,7472.0,1.0,1007177-002
1007004-001,7004,NPI005 - Active,1056,True,26668.0,7178.0,1.0,1007178-001
1007004-001,7004,NPI005 - Active,1056,True,26669.0,7452.0,1.0,1006382-002
1007004-001,7004,NPI005 - Active,1056,True,26670.0,7453.0,1.0,1006381-002
1007810-001,7810,PDM002 - GA,1126,True,27774.0,3143.0,4.0,1002148-001
1007810-001,7810,PDM002 - GA,1126,True,27781.0,3826.0,1.0,1003741-002
1007810-001,7810,PDM002 - GA,1126,True,27812.0,7041.0,1.0,1007041-001
1007810-001,7810,PDM002 - GA,1126,True,27810.0,3141.0,4.0,1002146-001
1007810-001,7810,PDM002 - GA,1126,True,27798.0,3867.0,1.0,1005764-001
1007810-001,7810,PDM002 - GA,1126,True,27790.0,3149.0,4.0,1001675-001
1007810-001,7810,PDM002 - GA,1126,True,27789.0,3941.0,1.0,1001356-002
1007810-001,7810,PDM002 - GA,1126,True,27782.0,3818.0,1.0,1001382-005
1007810-001,7810,PDM002 - GA,1126,True,27809.0,3140.0,18.0,1002147-001
1007810-001,7810,PDM002 - GA,1126,True,27808.0,3151.0,28.0,1001831-001
1007810-001,7810,PDM002 - GA,1126,True,27807.0,3833.0,1.0,1006122-001
1007810-001,7810,PDM002 - GA,1126,True,27804.0,3973.0,2.0,1000812-006
1007810-001,7810,PDM002 - GA,1126,True,27803.0,3908.0,1.0,1006288-001
1007810-001,7810,PDM002 - GA,1126,True,27795.0,7225.0,1.0,1001336-006
1007810-001,7810,PDM002 - GA,1126,True,27802.0,4014.0,1.0,1006121-001
1007810-001,7810,PDM002 - GA,1126,True,27772.0,3153.0,1.0,1003860-001
1007810-001,7810,PDM002 - GA,1126,True,27783.0,3902.0,2.0,1004077-001
1007810-001,7810,PDM002 - GA,1126,True,27784.0,3943.0,1.0,1001369-004
1007810-001,7810,PDM002 - GA,1126,True,27785.0,3150.0,2.0,1005209-001
1007810-001,7810,PDM002 - GA,1126,True,27778.0,3880.0,1.0,1001578-010
1007810-001,7810,PDM002 - GA,1126,True,27779.0,3989.0,1.0,1001337-003
1007810-001,7810,PDM002 - GA,1126,True,27780.0,7473.0,1.0,1003716-003
1007810-001,7810,PDM002 - GA,1126,True,27787.0,6996.0,1.0,1006996-001
1007810-001,7810,PDM002 - GA,1126,True,27788.0,3134.0,2.0,1004021-001
1007810-001,7810,PDM002 - GA,1126,True,27796.0,3069.0,6.0,1000965-002
1009350-002,9406,NPI - 2022-09-23,1277,True,31778.0,7250.0,2.0,1007250-001
1007810-001,7810,PDM002 - GA,1126,True,27793.0,3947.0,1.0,1003898-003
1007810-001,7810,PDM002 - GA,1126,True,27817.0,8210.0,1.0,1008210-001
1007810-001,7810,PDM002 - GA,1126,True,27791.0,3135.0,0.04,1004804-001
1007810-001,7810,PDM002 - GA,1126,True,27813.0,7065.0,2.0,1007065-001
1007810-001,7810,PDM002 - GA,1126,True,27794.0,3937.0,1.0,1005049-001
1007810-001,7810,PDM002 - GA,1126,True,27777.0,7384.0,2.0,1007384-001
1007810-001,7810,PDM002 - GA,1126,True,27811.0,3142.0,10.0,1002219-001
1007810-001,7810,PDM002 - GA,1126,True,27800.0,7302.0,1.0,1003968-004
1007810-001,7810,PDM002 - GA,1126,True,27805.0,3154.0,6.0,1000957-001
1007810-001,7810,PDM002 - GA,1126,True,27806.0,3133.0,1.0,1001288-001
1007810-001,7810,PDM002 - GA,1126,True,27776.0,3146.0,4.0,1003763-001
1007810-001,7810,PDM002 - GA,1126,True,27773.0,3152.0,2.0,1002060-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31764.0,9422.0,2.0,1009346-002
1007810-001,7810,PDM002 - GA,1126,True,27786.0,3903.0,1.0,1003970-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31779.0,7465.0,2.0,1007465-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27502.0,9025.0,1.0,1009028-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27499.0,8986.0,7.0,1008989-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27397.0,8022.0,1.0,1008022-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27537.0,7683.0,2.0,1007683-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27538.0,7225.0,1.0,1001336-006
1007703-004,9075,NPI004 - Old Grating,1100,True,27539.0,3550.0,0.08,1001761-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27390.0,8581.0,1.0,1008581-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27391.0,8580.0,1.0,1008580-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27392.0,7827.0,1.0,1007827-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27393.0,7004.0,1.0,1007004-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27395.0,8014.0,1.0,1007793-003
1007703-004,9075,NPI004 - Old Grating,1100,True,27398.0,8363.0,9.0,1008363-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27399.0,9094.0,4.0,1009097-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27400.0,9096.0,2.0,1009099-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27536.0,9109.0,2.0,1009112-001
1007703-004,9075,NPI004 - Old Grating,1100,True,27401.0,8671.0,2.0,1008671-001
1007703-004,9075,NPI005 - Active,1136,True,27946.0,8580.0,1.0,1008580-001
1007703-004,9075,NPI005 - Active,1136,True,27947.0,7827.0,1.0,1007827-001
1007703-004,9075,NPI005 - Active,1136,True,27948.0,7004.0,1.0,1007004-001
1007703-004,9075,NPI005 - Active,1136,True,27949.0,8014.0,1.0,1007793-003
1007703-004,9075,NPI005 - Active,1136,True,27950.0,8022.0,1.0,1008022-001
1007703-004,9075,NPI005 - Active,1136,True,27951.0,8363.0,9.0,1008363-001
1007703-004,9075,NPI005 - Active,1136,True,27958.0,7683.0,2.0,1007683-001
1007703-004,9075,NPI005 - Active,1136,True,27952.0,9094.0,4.0,1009097-001
1007703-004,9075,NPI005 - Active,1136,True,27953.0,9096.0,2.0,1009099-001
1007703-004,9075,NPI005 - Active,1136,True,27954.0,8671.0,2.0,1008671-001
1007703-004,9075,NPI005 - Active,1136,True,27955.0,8986.0,7.0,1008989-001
1007703-004,9075,NPI005 - Active,1136,True,27959.0,9262.0,1.0,1009265-001
1009610-001,9610,NPI Rev2 - 20221019,1303,True,32188.0,9615.0,1.0,1009618-001
1007703-004,9075,NPI005 - Active,1136,True,27956.0,9025.0,1.0,1009028-001
1007703-004,9075,NPI005 - Active,1136,True,27957.0,9109.0,2.0,1009112-001
1007703-004,9075,NPI005 - Active,1136,True,27960.0,3550.0,0.08,1001761-001
1007703-004,9075,NPI005 - Active,1136,True,27945.0,8581.0,1.0,1008581-001
1007743-004,8162,PDM007 - GA,1102,True,27425.0,7753.0,1.0,1007753-001
1007743-004,8162,PDM007 - GA,1102,True,27422.0,8338.0,1.0,1008338-001
1007743-004,8162,PDM007 - GA,1102,True,27418.0,7897.0,1.0,1007744-004
1007743-004,8162,PDM007 - GA,1102,True,27426.0,3147.0,1.0,1001520-001
1007743-004,8162,PDM007 - GA,1102,True,27424.0,8870.0,1.0,1008873-001
1007743-004,8162,PDM007 - GA,1102,True,27420.0,8286.0,1.0,1008286-001
1007743-004,8162,PDM007 - GA,1102,True,27419.0,8588.0,1.0,1007746-003
1007743-004,8162,PDM007 - GA,1102,True,27417.0,8325.0,1.0,1007745-004
1009350-002,9406,NPI - 2022-09-23,1277,True,31753.0,3140.0,16.0,1002147-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31755.0,2914.0,2.0,1003692-001
1007810-001,7810,PDM002 - GA,1126,True,27814.0,7107.0,1.0,1007107-001
1007810-001,7810,PDM002 - GA,1126,True,27815.0,7168.0,1.0,1007168-001
1007810-001,7810,PDM002 - GA,1126,True,27816.0,7102.0,2.0,1007102-001
1007701-001,7701,NPI003 - Active,1033,True,26129.0,8388.0,1.0,1008388-001
1007701-001,7701,NPI003 - Active,1033,True,26728.0,8272.0,1.0,1008272-001
1007701-001,7701,NPI003 - Active,1033,True,26130.0,9093.0,4.0,1009096-001
1007701-001,7701,NPI003 - Active,1033,True,27178.0,2945.0,1.0,1005844-001
1007701-001,7701,NPI003 - Active,1033,True,26729.0,8248.0,1.0,1008248-001
1007701-001,7701,NPI003 - Active,1033,True,27386.0,3468.0,1.0,1001552-001
1007701-001,7701,NPI003 - Active,1033,True,26132.0,8123.0,2.0,1008123-001
1007701-001,7701,NPI003 - Active,1033,True,27383.0,3500.0,1.0,1001144-001
1007701-001,7701,NPI003 - Active,1033,True,27385.0,3155.0,8.0,1001781-001
1007701-001,7701,NPI003 - Active,1033,True,27384.0,3182.0,1.0,1001008-001
1007701-001,7701,NPI003 - Active,1033,True,26125.0,8630.0,1.0,1007717-003
1007701-001,7701,NPI003 - Active,1033,True,26126.0,2925.0,1.0,1006311-001
1007701-001,7701,NPI003 - Active,1033,True,27072.0,8546.0,1.0,1008018-005
1008022-001,8022,NPI003 - Active,1055,True,26656.0,7940.0,1.0,1007731-002
1008022-001,8022,NPI003 - Active,1055,True,26663.0,8139.0,1.0,1008041-003
1008022-001,8022,NPI003 - Active,1055,True,27533.0,3940.0,1.0,1005732-001
1008022-001,8022,NPI003 - Active,1055,True,26662.0,3032.0,1.0,1006368-001
1008022-001,8022,NPI003 - Active,1055,True,27140.0,7487.0,1.0,1007487-001
1008022-001,8022,NPI003 - Active,1055,True,26654.0,7941.0,1.0,1007732-002
1008022-001,8022,NPI003 - Active,1055,True,27128.0,9092.0,4.0,1009095-001
1008022-001,8022,NPI003 - Active,1055,True,26661.0,8869.0,2.0,1008872-001
1008022-001,8022,NPI003 - Active,1055,True,26664.0,7942.0,1.0,1007733-002
1008022-001,8022,NPI003 - Active,1055,True,26653.0,7188.0,1.0,1006348-002
1008022-001,8022,NPI003 - Active,1055,True,26652.0,9080.0,1.0,1009083-001
1008022-001,8022,NPI003 - Active,1055,True,26651.0,8098.0,1.0,1008084-002
1008580-001,8580,NPI004 - Active,1097,True,27535.0,2945.0,1.0,1005844-001
1008580-001,8580,NPI004 - Active,1097,True,27281.0,7974.0,4.0,1007974-001
1008580-001,8580,NPI004 - Active,1097,True,27278.0,8105.0,1.0,1007861-003
1008580-001,8580,NPI004 - Active,1097,True,27534.0,9095.0,2.0,1009098-001
1008580-001,8580,NPI004 - Active,1097,True,27282.0,7927.0,1.0,1007922-002
1008580-001,8580,NPI004 - Active,1097,True,27378.0,8481.0,1.0,1008051-003
1008580-001,8580,NPI004 - Active,1097,True,27770.0,8123.0,0.2,1008123-001
1008580-001,8580,NPI004 - Active,1097,True,27990.0,9393.0,1.0,1009396-001
1008580-001,8580,NPI004 - Active,1097,True,27280.0,7483.0,1.0,1001149-030
1008580-001,8580,NPI004 - Active,1097,True,27989.0,9392.0,1.0,1009395-001
1008581-001,8581,NPI004 - Active,1096,True,27275.0,7991.0,1.0,1007991-001
1008581-001,8581,NPI004 - Active,1096,True,27273.0,8245.0,1.0,1007853-004
1008581-001,8581,NPI004 - Active,1096,True,27276.0,8986.0,4.0,1008989-001
1008581-001,8581,NPI004 - Active,1096,True,27274.0,7773.0,1.0,1007737-002
1008581-001,8581,NPI004 - Active,1096,True,27277.0,3550.0,0.08,1001761-001
1007706-006,9224,NPI006 - Active,1135,True,27928.0,9224.0,1.0,1007931-007
1007706-006,9224,NPI006 - Active,1135,True,27931.0,8986.0,2.0,1008989-001
1007706-006,9224,NPI006 - Active,1135,True,27932.0,9095.0,13.0,1009098-001
1007706-006,9224,NPI006 - Active,1135,True,27933.0,7992.0,4.0,1007992-001
1007706-006,9224,NPI006 - Active,1135,True,27940.0,9111.0,1.0,1009114-001
1007706-006,9224,NPI006 - Active,1135,True,27939.0,7487.0,1.0,1007487-001
1007706-006,9224,NPI006 - Active,1135,True,27938.0,3133.0,1.0,1001288-001
1007706-006,9224,NPI006 - Active,1135,True,27937.0,8629.0,1.0,1008629-001
1007706-006,9224,NPI006 - Active,1135,True,27936.0,8023.0,2.0,1008023-001
1007706-006,9224,NPI006 - Active,1135,True,27935.0,3011.0,5.0,1006094-001
1007706-006,9224,NPI006 - Active,1135,True,27988.0,8123.0,1.0,1008123-001
1007706-006,9224,NPI006 - Active,1135,True,27934.0,7993.0,4.0,1007993-001
1007706-006,9224,NPI006 - Active,1135,True,27930.0,3136.0,2.0,1001395-002
1007706-006,9224,NPI006 - Active,1135,True,27929.0,9223.0,1.0,1007932-006
1007706-006,9224,NPI006 - Active,1135,True,27927.0,9222.0,1.0,1007923-006
1007706-006,9224,NPI006 - Active,1135,True,27926.0,7806.0,1.0,1007806-001
1007706-006,9224,NPI006 - Active,1135,True,27925.0,7805.0,1.0,1007805-001
1007706-006,9224,NPI006 - Active,1135,True,27941.0,8652.0,1.0,1008652-001
1007706-006,9224,NPI006 - Active,1135,True,27942.0,3133.0,1.0,1001288-001
1007706-006,9224,NPI006 - Active,1135,True,27943.0,8124.0,1.0,1008124-001
1007702-001,7702,NPI004 - Active,1059,True,27126.0,8123.0,1.0,1008123-001
1007702-001,7702,NPI004 - Active,1059,True,26718.0,7974.0,3.0,1007974-001
1007702-001,7702,NPI004 - Active,1059,True,26713.0,7696.0,2.0,1007696-001
1007702-001,7702,NPI004 - Active,1059,True,26710.0,7305.0,1.0,1007305-001
1007702-001,7702,NPI004 - Active,1059,True,26708.0,7026.0,1.0,1002345-006
1007702-001,7702,NPI004 - Active,1059,True,26717.0,8016.0,1.0,1007840-002
1007702-001,7702,NPI004 - Active,1059,True,26727.0,4183.0,0.125,1004967-001
1007702-001,7702,NPI004 - Active,1059,True,27355.0,3461.0,1.0,1001110-001
1007702-001,7702,NPI004 - Active,1059,True,26716.0,8363.0,7.0,1008363-001
1007702-001,7702,NPI004 - Active,1059,True,26715.0,9092.0,5.0,1009095-001
1007702-001,7702,NPI004 - Active,1059,True,26706.0,7718.0,1.0,1007718-001
1007702-001,7702,NPI004 - Active,1059,True,26714.0,3035.0,3.0,1004964-001
1007702-001,7702,NPI004 - Active,1059,True,26711.0,7311.0,2.0,1007311-001
1007702-001,7702,NPI004 - Active,1059,True,26709.0,7351.0,1.0,1007203-003
1007702-001,7702,NPI004 - Active,1059,True,27382.0,2945.0,1.0,1005844-001
1007702-001,7702,NPI004 - Active,1059,True,26707.0,8665.0,1.0,1007191-019
1007702-001,7702,NPI004 - Active,1059,True,27725.0,9371.0,1.0,1009374-001
1008210-001,8210,PDM001 - GA - Temp,1181,True,30399.0,3937.0,1.0,1005049-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31757.0,7453.0,2.0,1006381-002
1009350-002,9406,NPI - 2022-09-23,1277,True,31759.0,8246.0,2.0,1007020-003
1009350-002,9406,NPI - 2022-09-23,1277,True,31760.0,7472.0,2.0,1007177-002
1009350-002,9406,NPI - 2022-09-23,1277,True,31761.0,7178.0,2.0,1007178-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31754.0,3164.0,4.0,1002150-001
1008210-001,8210,PDM001 - GA - Temp,1181,True,30405.0,8302.0,1.0,1007729-002
1009350-002,9406,NPI - 2022-09-23,1277,True,31756.0,3764.0,4.0,1005084-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30406.0,3153.0,1.0,1003860-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30407.0,3152.0,2.0,1002060-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30408.0,3143.0,4.0,1002148-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30409.0,3144.0,7.0,1003780-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30410.0,3146.0,4.0,1003763-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30411.0,7384.0,2.0,1007384-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30412.0,3880.0,1.0,1001578-010
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30413.0,3989.0,1.0,1001337-003
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30414.0,7473.0,1.0,1003716-003
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30415.0,3826.0,1.0,1003741-002
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30416.0,3818.0,1.0,1001382-005
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30417.0,3902.0,2.0,1004077-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30418.0,3943.0,1.0,1001369-004
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30419.0,3150.0,2.0,1005209-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30420.0,3903.0,1.0,1003970-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30421.0,6996.0,1.0,1006996-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30422.0,3134.0,2.0,1004021-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30423.0,3941.0,1.0,1001356-002
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30424.0,3149.0,4.0,1001675-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30425.0,3135.0,0.04,1004804-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30426.0,3067.0,3.0,1003775-002
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30427.0,3947.0,1.0,1003898-003
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30428.0,3937.0,1.0,1005049-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30429.0,7225.0,1.0,1001336-006
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30430.0,3069.0,6.0,1000965-002
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30431.0,3906.0,1.0,1003939-004
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30432.0,3867.0,1.0,1005764-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31762.0,7549.0,2.0,1007222-002
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30436.0,4014.0,1.0,1006121-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30437.0,3908.0,1.0,1006288-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30438.0,3973.0,2.0,1000812-006
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30439.0,3154.0,6.0,1000957-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30440.0,3133.0,1.0,1001288-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30441.0,3833.0,1.0,1006122-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30442.0,3151.0,28.0,1001831-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30443.0,3140.0,18.0,1002147-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30444.0,3141.0,4.0,1002146-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30445.0,3142.0,10.0,1002219-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30446.0,7041.0,1.0,1007041-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30447.0,7065.0,2.0,1007065-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30448.0,7107.0,1.0,1007107-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30449.0,7168.0,1.0,1007168-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30450.0,7102.0,2.0,1007102-001
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30451.0,8210.0,1.0,1008210-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31763.0,9342.0,1.0,1009345-001
1007191-019,8665,Down rev Wolverine 20 to 19,1193,True,30588.0,8664.0,1.0,1007191-020
1007191-019,8665,Down rev Wolverine 20 to 19,1193,True,30589.0,8290.0,0.0,1007721-003
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30472.0,3847.0,1.0,1003967-003
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30473.0,3849.0,1.0,1003968-003
1007810-001,7810,PDM002 - DA1925 - Anodised,1182,True,30474.0,3846.0,1.0,1003969-003
1009552-001,9552,NPI,1206,True,30697.0,2919.0,1.0,1001567-001
1009552-001,9552,NPI,1206,True,30700.0,8275.0,1.0,1007843-002
1009552-001,9552,NPI,1206,True,30701.0,8446.0,1.0,1008446-001
1009552-001,9552,NPI,1206,True,30702.0,3591.0,1.0,1001568-001
1009552-001,9552,NPI,1206,True,30703.0,2922.0,1.0,1005042-001
1008953-001,8953,NPI003 - Active,1089,True,27729.0,8593.0,1.0,1008074-002
1008953-001,8953,NPI003 - Active,1089,True,27890.0,8596.0,1.0,1007919-002
1008177-001,8177,Temp BOM,1209,True,30736.0,8862.0,1.0,1007679-007
1009350-002,9406,NPI - 2022-09-23,1277,True,31758.0,7452.0,2.0,1006382-002
1009618-001,9618,NPI Rev1 - 20220801,1213,True,30751.0,9503.0,1.0,1009354-002
1009618-001,9618,NPI Rev1 - 20220801,1213,True,30752.0,9606.0,1.0,1009609-001
1009813-001,9813,NPI Rev1 - 20220801,1214,True,30756.0,8624.0,1.0,1008624-001
1009813-001,9813,NPI Rev1 - 20220801,1214,True,30757.0,9582.0,1.0,1009585-001
1008953-001,8953,NPI003 - Active,1089,True,27111.0,9072.0,1.0,1007703-004
1008953-001,8953,NPI003 - Active,1089,True,27114.0,7704.0,1.0,1007704-001
1008953-001,8953,NPI003 - Active,1089,True,27121.0,9350.0,14.0,1009353-001
1008953-001,8953,NPI003 - Active,1089,True,27727.0,9394.0,1.0,1009397-001
1008953-001,8953,NPI003 - Active,1089,True,27728.0,8927.0,1.0,1008930-001
1008953-001,8953,NPI003 - Active,1089,True,27731.0,8986.0,7.0,1008989-001
1008953-001,8953,NPI003 - Active,1089,True,27888.0,8486.0,1.0,1007846-005
1008953-001,8953,NPI003 - Active,1089,True,27889.0,8487.0,1.0,1007847-004
1008953-001,8953,NPI003 - Active,1089,True,27891.0,8851.0,6.0,1008854-001
1008953-001,8953,NPI003 - Active,1089,True,27892.0,3550.0,0.3,1001761-001
1008930-001,8930,NPI001 - Active,1084,True,27944.0,9575.0,1.0,1009578-001
1008177-001,8177,Temp BOM,1209,True,30735.0,8290.0,0.0,1007721-003
1009817-001,9817,NPI Rev1 - 20220801,1216,True,30768.0,9355.0,1.0,1009358-001
1009610-001,9610,NPI Rev2 - 20221019,1303,True,32190.0,9810.0,1.0,1009813-001
1007704-001,7704,NPI005 - Active,1249,True,31355.0,9378.0,1.0,1007819-010
1007704-001,7704,NPI005 - Active,1249,True,31356.0,9379.0,1.0,1007822-012
1009610-001,9610,NPI Rev2 - 20221019,1303,True,32191.0,9811.0,1.0,1009814-001
1009817-001,9817,NPI Rev1 - 20220801,1216,True,30766.0,9527.0,1.0,1009356-002
1009817-001,9817,NPI Rev1 - 20220801,1216,True,30767.0,9486.0,1.0,1009357-003
1009610-001,9610,NPI Rev2 - 20221019,1303,True,32189.0,9489.0,4.0,1009492-001
1009814-001,9814,NPI Rev1 - 20220825,1247,True,31327.0,9583.0,1.0,1009586-001
1009814-001,9814,NPI Rev1 - 20220825,1247,True,31326.0,9612.0,1.0,1009615-001
1008877-001,8877,Temp BOM,1251,True,31362.0,8362.0,1.0,1008362-001
1008877-001,8877,Temp BOM,1251,True,31363.0,8302.0,1.0,1007729-002
1008877-001,8877,Temp BOM,1251,True,31364.0,7809.0,0.22,1007809-001
1008877-001,8877,Temp BOM,1251,True,31365.0,3937.0,1.0,1005049-001
1008877-001,8877,Temp BOM,1251,True,31366.0,3939.0,1.0,1005047-001
1008877-001,8877,Temp BOM,1251,True,31367.0,4024.0,1.0,1001403-001
1009839-001,9839,GOKU FRONT HOUSING ASSY - ODOO ONLY,1233,True,31149.0,7301.0,1.0,1003967-004
1009839-001,9839,GOKU FRONT HOUSING ASSY - ODOO ONLY,1233,True,31150.0,3906.0,1.0,1003939-004
